6.7,37.9,40.4,20.8,34.7,14.8
7.6,40.2,40.7,18.6,29.5,16.0
8.5,40.3,38.5,18.9,28.6,17.5
9.0,39.7,36.5,18.6,28.0,18.0
9.9,41.9,35.7,22.5,26.4,20.2
10.2,40.7,36.9,21.8,27.6,21.0
10.4,40.0,34.8,23.1,26.1,21.6
11.1,39.6,84.2,21.7,23.3,25.0
10.9,33.1,91.4,23.8,18.1,33.2
9.6,25.1,91.7,24.0,17.3,54.0
9.5,21.3,85.1,24.8,15.3,62.7
10.0,20.3,82.8,26.0,15.3,62.6
10.3,19.2,82.8,27.4,14.6,68.8
10.3,18.8,81.5,26.9,15.2,74.8
10.4,18.5,79.6,26.6,20.8,69.3
9.8,18.3,75.1,27.1,20.9,71.6
10.1,18.2,77.9,27.4,20.1,77.2
10.7,18.6,75.8,26.4,19.7,79.0
10.9,19.6,70.7,23.5,19.7,76.2
10.1,18.5,72.4,21.8,18.9,74.2
10.4,18.7,72.1,20.7,19.7,74.7
11.0,19.1,74.7,19.1,18.5,80.6
16.0,20.0,71.8,18.2,19.2,81.4
15.7,20.1,70.2,20.0,19.6,84.3
16.4,19.9,72.8,19.9,20.0,83.9
15.8,21.5,71.4,19.8,19.9,76.9
15.8,21.9,73.9,21.7,19.9,76.4
10.2,21.7,69.3,22.8,19.8,79.3
10.8,21.8,71.4,22.6,20.1,79.3
10.1,20.7,71.6,24.6,20.5,73.5
10.5,21.6,72.6,25.4,20.3,75.2
9.9,20.5,72.4,24.7,19.8,75.2
9.8,21.1,77.7,25.2,19.3,76.0
10.4,19.8,78.5,25.4,19.5,71.7
9.9,19.2,80.9,25.5,15.5,76.3
10.0,19.5,78.2,27.6,15.2,73.0
9.3,20.1,83.5,26.6,14.9,74.7
9.8,20.4,77.8,26.9,14.8,71.0
9.4,20.8,82.7,26.6,15.8,70.9
9.9,21.6,78.3,26.8,15.3,66.3
9.7,23.1,80.8,26.2,16.5,71.7
9.5,24.6,79.8,28.0,15.4,68.7
8.8,25.8,88.7,26.5,15.7,63.5
9.0,26.8,83.4,28.8,16.6,67.6
8.8,26.6,89.2,28.7,16.1,66.2
8.9,24.8,87.9,28.9,16.4,61.7
8.8,17.9,92.0,27.5,16.3,62.4
9.0,16.4,91.1,28.4,20.8,60.5
8.9,17.4,86.8,29.3,21.3,60.9
8.8,16.2,87.0,28.3,21.2,59.4
8.5,17.1,91.2,28.4,21.0,61.9
8.7,15.8,88.9,29.6,22.5,57.9
8.2,16.8,93.1,28.5,21.4,60.1
8.2,16.4,91.5,28.9,22.6,55.7
7.9,16.4,97.0,28.7,23.3,55.4
8.1,16.2,95.8,28.3,21.6,54.6
8.2,16.0,96.6,28.7,22.5,53.4
7.7,15.4,99.2,28.7,23.1,54.7
7.8,15.9,96.3,24.0,23.5,55.8
7.7,14.5,98.0,22.5,22.3,51.5
7.6,15.0,97.1,24.1,22.6,51.1
7.6,15.4,95.8,24.4,22.4,49.5
7.3,14.9,102.3,23.0,24.0,50.5
7.5,14.3,103.6,25.1,23.3,47.0
7.5,14.8,100.0,24.4,29.3,48.5
11.9,14.8,102.3,24.8,28.2,46.2
11.7,13.8,107.1,23.9,29.5,49.0
11.2,14.1,109.9,25.3,28.8,44.3
11.0,13.4,110.6,23.8,29.2,45.9
5.9,14.2,111.0,26.1,24.2,45.1
5.9,14.1,104.1,25.7,22.8,42.8
6.2,13.5,108.4,26.0,24.4,44.2
5.9,13.8,105.6,26.4,22.9,41.8
5.8,13.4,106.2,26.7,23.1,39.2
5.6,12.7,107.6,29.6,24.2,41.9
5.6,12.8,109.8,30.3,25.4,39.5
5.3,12.4,113.1,29.6,23.5,39.3
5.2,12.9,109.1,32.2,24.2,36.2
5.4,12.6,111.7,32.8,25.6,37.1
5.3,13.9,116.7,31.9,24.2,35.0
5.0,14.3,116.8,33.7,25.3,35.1
5.3,15.1,122.8,31.3,24.7,35.3
5.1,16.0,115.1,32.3,25.1,34.9
4.7,10.5,113.1,33.0,26.0,32.8
4.9,10.0,124.4,33.0,24.7,32.2
4.7,10.6,119.0,33.5,25.7,31.1
4.4,10.3,119.2,32.3,24.9,31.1
4.5,10.2,125.3,35.4,25.7,29.0
4.5,9.7,120.0,32.9,24.8,29.9
4.6,9.2,123.8,33.6,24.6,30.2
4.6,9.8,123.6,34.4,25.3,30.1
4.5,9.7,117.2,36.1,25.5,30.1
4.6,10.1,124.5,33.0,26.7,32.8
5.0,10.2,112.5,34.0,25.5,32.0
4.7,9.9,114.0,35.1,24.9,33.7
4.9,15.2,118.9,33.5,24.8,35.4
4.9,13.8,114.9,33.5,24.9,36.5
5.0,12.6,118.5,32.7,25.7,35.5
5.1,11.0,115.3,28.9,23.9,38.1
5.2,11.6,116.2,29.8,24.8,37.6
5.4,11.8,113.3,26.4,24.1,37.9
5.1,11.3,110.5,27.4,23.8,40.7
5.2,12.3,106.0,26.7,24.3,40.3
5.4,11.9,108.0,26.8,23.1,44.2
5.6,12.2,106.4,25.5,30.2,43.8
10.7,11.8,101.4,27.4,30.6,46.3
10.5,12.5,101.7,26.2,28.5,46.3
10.9,12.5,100.5,25.8,28.5,45.3
10.5,12.3,107.0,26.4,24.5,49.9
6.8,12.3,103.4,25.5,24.8,47.6
6.6,13.1,98.1,25.3,24.6,51.8
6.5,13.0,102.8,25.5,22.7,48.9
6.9,13.2,94.2,31.3,24.3,54.5
6.9,13.4,96.7,32.0,24.7,50.7
7.0,12.8,95.2,33.1,23.9,56.5
6.9,13.9,92.5,32.8,23.3,54.4
6.8,13.8,94.5,32.9,22.6,53.3
6.9,13.4,95.1,31.1,23.5,55.8
7.2,13.8,93.7,31.5,23.0,58.8
7.5,14.2,93.6,31.3,23.9,61.0
7.3,14.5,86.4,32.5,23.2,59.5
7.8,14.6,89.0,31.4,22.2,59.2
7.5,14.1,89.5,29.7,18.4,61.2
7.5,14.7,85.0,29.6,18.3,60.1
7.4,14.0,87.3,31.6,18.4,67.4
7.4,14.7,82.9,30.7,17.3,66.5
8.1,22.3,80.2,28.9,16.7,64.2
8.0,21.6,87.0,31.0,16.7,70.3
7.8,22.5,82.5,29.8,17.3,67.0
8.0,21.9,78.3,29.9,16.7,67.6
7.7,21.0,78.9,29.3,16.9,72.6
8.5,18.9,77.8,28.4,16.6,71.8
8.1,18.9,77.7,29.3,16.0,74.2
8.3,16.2,81.2,29.5,22.4,75.8
8.7,16.5,77.2,27.7,16.2,67.7
8.5,16.8,74.2,27.4,15.8,65.6
8.3,16.7,76.7,28.7,16.9,65.0
8.5,17.4,80.3,27.6,16.2,64.5
8.4,19.7,79.8,30.1,17.5,60.1
8.1,19.1,81.4,29.6,16.6,63.1
8.2,21.5,83.8,29.3,17.4,62.4
8.0,20.7,85.8,29.3,16.5,62.3
7.8,21.8,78.6,29.6,17.8,56.2
7.5,23.4,79.3,28.6,16.8,55.6
7.5,22.9,87.4,28.8,16.8,59.7
7.7,22.5,88.0,31.2,18.6,54.9
7.7,14.0,87.2,30.9,18.5,54.3
7.2,14.7,90.6,31.4,17.5,52.8
7.4,14.3,87.5,29.2,17.4,54.6
7.1,14.4,91.8,30.4,19.0,51.6
7.2,14.8,90.3,30.5,22.8,49.9
6.7,13.9,94.4,29.3,22.0,52.3
7.2,14.6,93.8,29.7,23.5,48.4
6.9,13.7,87.2,32.2,23.2,49.7
6.7,14.0,96.7,31.1,23.2,48.9
7.0,13.4,90.8,29.7,23.9,47.5
6.4,13.7,98.0,32.6,24.5,46.3
6.4,12.9,98.4,32.2,24.9,47.6
6.4,12.4,94.5,32.9,24.9,45.5
6.2,13.0,97.1,31.4,23.6,45.3
6.0,12.5,93.6,32.1,23.9,44.4
6.4,12.5,93.7,31.1,24.6,41.5
6.0,12.8,102.5,25.7,24.8,40.0
5.9,12.3,102.2,25.8,25.8,40.4
5.7,11.9,102.4,25.3,25.5,40.8
5.6,11.7,104.9,26.7,24.7,40.2
5.7,12.2,101.0,25.9,24.3,37.4
10.5,11.2,103.5,25.4,30.7,39.2
10.4,12.2,102.1,26.8,31.5,37.7
10.0,11.5,102.7,26.7,29.3,36.8
9.9,11.2,102.1,25.5,30.3,34.9
4.6,11.0,111.7,27.8,30.6,36.2
4.6,11.4,106.9,27.1,24.6,32.1
4.7,10.9,113.2,26.8,25.3,34.1
4.6,11.3,108.2,26.3,24.3,32.3
4.5,10.5,110.2,28.2,26.2,29.8
4.4,10.6,109.6,26.9,26.0,30.6
4.4,10.8,106.7,28.2,25.2,30.4
4.0,10.0,109.5,30.7,27.1,27.7
4.1,9.8,115.2,32.7,26.2,27.6
4.0,11.8,111.3,31.6,25.9,26.5
4.0,13.0,119.1,32.7,26.2,27.6
4.1,13.1,110.4,33.1,26.7,34.4
3.8,12.6,110.9,32.8,26.4,35.0
3.8,11.3,108.3,29.5,26.6,35.9
4.0,10.3,107.1,29.8,26.7,39.8
3.8,9.6,108.9,29.3,25.5,32.5
4.1,9.3,112.2,28.9,27.0,30.1
3.9,9.4,117.9,29.4,25.0,28.8
3.9,9.9,114.9,32.5,26.3,28.6
4.0,11.0,109.1,31.5,25.8,28.8
4.0,12.0,117.0,34.3,27.2,26.1
3.7,13.2,113.0,33.2,27.2,26.0
3.8,13.6,118.2,34.5,26.2,26.4
3.6,8.5,112.2,33.5,26.6,24.5
3.6,8.3,121.0,36.0,27.3,24.9
3.3,8.4,113.1,36.4,26.7,24.1
3.5,8.5,117.5,33.7,27.2,23.0
3.2,8.0,119.5,36.4,26.1,20.4
3.2,7.5,118.8,37.1,26.6,21.4
3.4,7.7,117.2,36.4,26.4,21.6
3.1,7.4,119.5,36.4,26.0,24.1
3.4,7.3,113.8,37.3,28.1,27.0
3.2,8.0,112.4,36.2,26.7,28.5
3.3,8.0,114.2,36.3,26.2,29.5
3.5,7.9,113.0,36.4,26.7,30.4
3.7,8.3,117.5,33.8,27.6,24.9
3.6,8.3,115.6,34.6,26.0,25.5
3.4,8.0,118.6,34.3,26.9,24.9
3.5,8.0,112.6,35.2,25.7,24.6
3.4,8.2,119.0,34.6,28.3,23.6
3.5,8.5,114.3,35.2,28.1,24.0
3.4,7.9,121.2,36.1,27.9,22.6
3.3,8.1,119.0,34.2,28.3,22.2
3.1,7.6,126.0,35.2,27.0,20.4
3.1,7.4,122.7,35.1,26.5,20.5
3.1,8.0,119.0,34.1,26.8,18.5
2.8,7.5,127.2,35.3,26.9,18.9
3.0,7.2,122.6,35.7,27.0,19.0
3.0,7.2,119.6,35.9,28.6,19.5
2.9,7.5,118.1,34.6,26.5,20.7
3.2,7.5,124.9,36.7,26.5,22.3
3.1,7.7,120.9,36.6,26.5,21.6
3.2,7.6,117.5,36.6,26.9,24.0
3.2,7.6,121.0,34.4,25.8,25.3
3.4,7.5,117.2,35.1,26.4,24.5
3.6,7.8,113.5,33.9,26.7,26.9
3.5,13.4,114.8,34.5,25.8,25.8
3.7,11.4,111.5,32.1,26.8,28.0
3.8,10.0,110.7,30.3,26.8,28.1
3.7,9.0,106.3,28.2,26.4,31.0
3.7,9.4,109.5,29.7,25.5,30.3
4.0,9.3,110.5,29.5,27.2,31.6
4.0,9.6,111.9,29.6,25.6,31.6
4.1,9.9,108.2,28.9,25.2,32.1
4.0,10.2,104.8,26.8,30.2,33.6
9.3,9.9,107.2,27.8,30.5,36.8
9.1,10.0,103.9,26.8,29.6,36.8
9.5,11.0,106.4,27.5,31.1,39.2
9.9,10.3,103.9,28.2,23.7,37.1
5.3,11.6,104.4,27.5,24.7,39.6
5.6,12.4,106.5,25.3,29.9,41.9
5.6,16.4,110.5,23.9,28.9,36.4
6.2,21.7,105.6,20.3,26.5,22.1
6.8,36.4,46.4,26.7,30.4,15.4
7.8,54.9,46.0,24.3,30.6,12.7
8.9,107.0,40.4,24.1,103.6,9.7
10.2,103.9,36.3,26.0,87.4,8.4
12.4,99.4,25.7,30.5,67.6,6.8
16.2,111.0,24.1,30.5,66.3,6.7
18.9,115.6,22.6,27.3,64.9,8.1
22.3,102.5,20.9,25.1,65.6,10.2
23.9,108.0,20.8,25.1,67.7,11.3
36.5,53.0,18.5,26.4,66.8,13.1
